simulationTime[s],incidentID,districtName,districtSafetyLevel,distanceOfSummonedPatrol[m],City
112,52a46455-4737-4e74-8dd7-fbbbcc2530ed,Swoszowice,Safe,5.963558574684548,Krakow
542,81b1b157-21fe-46e3-a4d9-d4267eb7abc9,Bieńczyce,RatherSafe,4.789475128069159,Krakow
693,28a66991-e054-41df-8d32-41a005e67b1f,Czyżyny,RatherSafe,2.1503450859176376,Krakow
903,fea35898-1aff-43db-bd66-2ff079af016d,Nowa Huta,NotSafe,12.97094311519346,Krakow
957,8301255e-323c-41be-9362-b1eb30f52042,Nowa Huta,NotSafe,5.564107310111759,Krakow
1186,66ac9882-d45d-49cc-ab1d-e9d2f31bd097,Stare Miasto,NotSafe,1.1653574762141043,Krakow
1270,b609d85e-37d9-4796-abed-d2d1f50e4694,Bieżanów-Prokocim,Safe,0.5006253094326045,Krakow
1381,3abc601d-24f2-47df-8857-41afefe79114,Łagiewniki-Borek Fałęcki,RatherSafe,0.9283725653875748,Krakow
1568,b1f34885-30e7-46cd-be9a-c64eeaf59094,Bronowice,NotSafe,1.550374681098457,Krakow
1614,92f3a091-420f-41ae-8120-475c708d0891,Łagiewniki-Borek Fałęcki,RatherSafe,0.1992268714596698,Krakow
1709,7a67c901-faee-4f26-b36b-e763c9484dc0,Bieżanów-Prokocim,Safe,2.789137313086985,Krakow
1842,6134c4ed-46f2-41a7-af8f-8b52fe9701b7,Nowa Huta,NotSafe,11.848604149663952,Krakow
1885,df479754-2e4c-42f3-8546-a83f809ceb18,Grzegórzki,RatherSafe,2.097637362401294,Krakow
1887,365cdad9-2548-4795-abd6-58d8a97b1652,Grzegórzki,RatherSafe,1.246832942000541,Krakow
1951,908282d2-6c53-4031-9318-6b9249fa276c,Wzgórza Krzesławickie,Safe,1.5799299204482553,Krakow
2030,f9c373cf-4b27-4284-bad4-b26248f8d9eb,Prądnik Czerwony,RatherSafe,0.4358336165961719,Krakow
2201,2acf72e9-9edb-4cc0-9add-45caf0c598a6,Bieńczyce,RatherSafe,0.4455861606508441,Krakow
2397,659f5d45-c87d-4e5e-a592-431a406b965c,Zwierzyniec,RatherSafe,2.9128490417491437,Krakow
2779,843cf8ab-1376-4cd7-a70d-93e9d7678d94,Mistrzejowice,RatherSafe,1.710296543778562,Krakow
2781,212aa14b-a672-406a-b148-a51751942bcd,Prądnik Biały,Safe,2.196494418966762,Krakow
2834,7c178165-cac3-4243-a417-3710b8c2220a,Zwierzyniec,RatherSafe,2.210833113339087,Krakow
3042,93d91b8f-4eb1-4d04-bf93-89960b71b4ff,Swoszowice,Safe,0.16902315468169213,Krakow
3043,d194823b-07ac-4754-be98-d0b7b82bc5c8,Stare Miasto,NotSafe,0.34758178430495656,Krakow
3182,c9fea920-5257-4d4c-a2b8-82284c0283e1,Czyżyny,RatherSafe,1.5732203191253018,Krakow
3243,e8653342-3261-471d-9372-c43a66cdd14c,Wzgórza Krzesławickie,Safe,0.5834879157624285,Krakow
3351,9579fd78-352e-4784-9086-37e544140d56,Grzegórzki,RatherSafe,1.9628914167102756,Krakow
3381,c0f87935-27e7-43dd-ac56-eb7847922861,Stare Miasto,NotSafe,2.0382853624461,Krakow
3462,4b1dc596-ef3f-4983-ad3f-8b7da6d49c0d,Zwierzyniec,RatherSafe,2.324854938894625,Krakow
3496,4b1dc596-ef3f-4983-ad3f-8b7da6d49c0d,Zwierzyniec,RatherSafe,3.522223605738871,Krakow
3571,4b1dc596-ef3f-4983-ad3f-8b7da6d49c0d,Zwierzyniec,RatherSafe,2.822932549676245,Krakow
3642,ed943c42-b4f3-4308-86f3-3648664800e9,Czyżyny,RatherSafe,1.4186789069425683,Krakow
3762,58f2e363-c911-4eeb-8ea4-f3fd1ff24055,Czyżyny,RatherSafe,1.9039866928152749,Krakow
3821,299c1bda-f826-4eb2-a164-b1fe1288cf52,Stare Miasto,NotSafe,0.6379630722728121,Krakow
3822,299c1bda-f826-4eb2-a164-b1fe1288cf52,Stare Miasto,NotSafe,1.040722940395343,Krakow
3824,299c1bda-f826-4eb2-a164-b1fe1288cf52,Stare Miasto,NotSafe,0.6641516880460145,Krakow
3825,299c1bda-f826-4eb2-a164-b1fe1288cf52,Stare Miasto,NotSafe,0.37384422681066465,Krakow
3913,7ba36ac4-a60a-4081-8ff1-e3a653a83fc0,Podgórze Duchackie,NotSafe,3.472113743160032,Krakow
4052,535b987d-dd32-4cd4-82cb-9a98d5a1a664,Nowa Huta,NotSafe,3.141761477309857,Krakow
4053,4fde70c2-e0b2-41f6-a7b3-99bd573f8c54,Nowa Huta,NotSafe,2.2932351298964506,Krakow
4157,e049fcc9-8fa1-437e-97b7-fa475645c345,Dębniki,NotSafe,3.299123529934145,Krakow
4237,37f2afe0-8c61-4691-b8c5-a3d18a1c03dc,Grzegórzki,RatherSafe,1.4776290364221925,Krakow
4238,37f2afe0-8c61-4691-b8c5-a3d18a1c03dc,Grzegórzki,RatherSafe,1.7376753955589257,Krakow
4239,37f2afe0-8c61-4691-b8c5-a3d18a1c03dc,Grzegórzki,RatherSafe,1.6059750221374032,Krakow
4240,8914c313-b7b6-473a-8667-3278491ae32d,Zwierzyniec,RatherSafe,3.2352464281667164,Krakow
4319,f5f9fc70-11b0-4942-9a3f-729db09032de,Dębniki,NotSafe,1.0249766156071014,Krakow
4640,c4316065-fd70-444f-abd9-7a9e9906985b,Zwierzyniec,RatherSafe,2.0284989622684955,Krakow
4850,6dc3837b-aba4-4f3c-b981-759ad7a00491,Mistrzejowice,RatherSafe,0.6630853582575063,Krakow
4877,75f30823-7279-4b2d-8610-16e74df29ed1,Zwierzyniec,RatherSafe,1.8550257938568846,Krakow
4939,dfe326c8-e7cc-409e-81ec-78d9ab1128a8,Stare Miasto,NotSafe,1.3892172311531064,Krakow
5047,f80c5a9f-18b5-427d-8f82-ee48eea5eb23,Stare Miasto,NotSafe,2.244632265429023,Krakow
5110,9937e199-8a6c-4fe5-b9ad-a671530ed336,Zwierzyniec,RatherSafe,1.1319089562677849,Krakow
5167,9937e199-8a6c-4fe5-b9ad-a671530ed336,Zwierzyniec,RatherSafe,2.2264555595455207,Krakow
5193,72c325db-e2ee-4498-91b9-8a12ef0f4e14,Swoszowice,Safe,3.5050647339978522,Krakow
5222,1067e390-bbcc-4bb3-aff3-ffa24a7ac3cb,Nowa Huta,NotSafe,3.4943730111520934,Krakow
5248,46bb1af2-42b7-47c1-8181-ad92767fd621,Czyżyny,RatherSafe,2.1615761423760564,Krakow
5350,b1539c76-0225-4bac-a426-2938f2fc3a62,Dębniki,NotSafe,1.699643808650972,Krakow
5351,b1539c76-0225-4bac-a426-2938f2fc3a62,Dębniki,NotSafe,2.549330839074975,Krakow
5481,b1539c76-0225-4bac-a426-2938f2fc3a62,Dębniki,NotSafe,3.4582247863351894,Krakow
5535,b1539c76-0225-4bac-a426-2938f2fc3a62,Dębniki,NotSafe,3.51189424914525,Krakow
5640,b1539c76-0225-4bac-a426-2938f2fc3a62,Dębniki,NotSafe,3.592068061941462,Krakow
5641,fe0888ad-eec5-481c-b50e-17a0dc6abc48,Prądnik Biały,Safe,1.4533110388033748,Krakow
5642,df5ec8a9-07d7-4fe3-a3c8-f7f0ff5b8a01,Krowodrza,RatherSafe,3.3321972157102957,Krakow
5697,08c1cb2b-9cc0-4ed4-af95-ccab64e6fa8d,Stare Miasto,NotSafe,3.0956181789348487,Krakow
5699,08c1cb2b-9cc0-4ed4-af95-ccab64e6fa8d,Stare Miasto,NotSafe,3.0956181789348487,Krakow
5756,df7fcf3a-0970-4a50-a443-8244e8f6dcdc,Stare Miasto,NotSafe,4.170808041922902,Krakow
5756,6ca219d8-6651-416f-8819-03625942b645,Wzgórza Krzesławickie,Safe,3.5744663628931432,Krakow
5845,9937e199-8a6c-4fe5-b9ad-a671530ed336,Zwierzyniec,RatherSafe,3.478414298312499,Krakow
6134,c74adeda-4a77-47bc-883e-13404ff554eb,Mistrzejowice,RatherSafe,2.443027745181973,Krakow
6190,e644bb98-c315-44aa-9f34-24b18bad524c,Bieńczyce,RatherSafe,4.169814255152487,Krakow
6660,10981f27-e8fa-4a91-ac4c-d61e5594d93a,Krowodrza,RatherSafe,2.1842981679434526,Krakow
6765,c0bb78f2-336e-4c40-9111-d0b5959c8b73,Prądnik Czerwony,RatherSafe,2.2901731620828847,Krakow
7039,f184e660-60d1-4672-a5ba-d4ed0719251f,Krowodrza,RatherSafe,2.043205855445119,Krakow
7095,26aafa5d-0cb7-4c8b-88d3-9b5b9fb1f3b3,Podgórze Duchackie,NotSafe,2.325923049534452,Krakow
7151,651804d3-17a3-4c40-8510-e6bde357a135,Nowa Huta,NotSafe,2.6552072548236216,Krakow
7382,c19c2cd0-d694-46c6-8a3a-51a8c575c132,Bieńczyce,RatherSafe,1.5572722722981476,Krakow
7383,73b7573d-1bc6-44e8-881d-322118e98226,Bieńczyce,RatherSafe,1.8982210063502087,Krakow
7439,a45e8b0f-3779-499a-b706-c16089f03431,Krowodrza,RatherSafe,0.8601340644608292,Krakow
7995,a86d6ea0-2876-47a0-862c-f44b51c443c9,Bronowice,NotSafe,1.1597711685933152,Krakow
8021,2960986c-e1de-4f0d-8a27-3d925bf47208,Krowodrza,RatherSafe,2.088994806325691,Krakow
8191,11252876-8b7a-4349-902a-d3919536661b,Nowa Huta,NotSafe,9.878002516653787,Krakow
8245,2683bd55-4379-43b3-be50-130c68e493aa,Stare Miasto,NotSafe,1.1217123380298395,Krakow
8299,780399a7-e613-426f-9be6-57f0aaf76763,Czyżyny,RatherSafe,3.3573875302793854,Krakow
8355,f50fa26b-2daf-446f-affa-003b80d717c6,Prądnik Czerwony,RatherSafe,1.130364095469162,Krakow
8435,7c4df68d-45ac-4374-aa7a-2fab97f003cb,Grzegórzki,RatherSafe,0.4292484434120407,Krakow
8493,12c547b3-fe44-4396-85a2-ae5ca9ad1a66,Nowa Huta,NotSafe,3.5489926122248066,Krakow
8495,7b59c225-61bf-45a7-84ce-85d9bb745ad7,Zwierzyniec,RatherSafe,1.6974312030157346,Krakow
8496,e470c209-a9eb-4953-95a5-b5060ff3931e,Podgórze Duchackie,NotSafe,1.0645762277208861,Krakow
8650,cae05774-a872-4f8c-b317-da703410c28f,Bronowice,NotSafe,1.9884032369296378,Krakow
8651,cae05774-a872-4f8c-b317-da703410c28f,Bronowice,NotSafe,1.7666595453277447,Krakow
8653,cae05774-a872-4f8c-b317-da703410c28f,Bronowice,NotSafe,2.0199238548062453,Krakow
8654,cae05774-a872-4f8c-b317-da703410c28f,Bronowice,NotSafe,2.013060849809971,Krakow
8655,cae05774-a872-4f8c-b317-da703410c28f,Bronowice,NotSafe,2.0199980367217516,Krakow
8743,42c0e953-5761-4b88-9dc4-e07a7530fb1b,Swoszowice,Safe,3.5262670551900728,Krakow
8797,75ad0f9f-55ae-46f0-811a-bcf9458f6c31,Podgórze Duchackie,NotSafe,0.6430716236426971,Krakow
8931,927ac3a1-1c70-4ec1-acb2-f0b927028705,Podgórze Duchackie,NotSafe,2.1801267561844138,Krakow
8932,4675b338-3ca6-4942-ad99-ada4ee47c305,Bieńczyce,RatherSafe,1.992375997753098,Krakow
9013,ce4129d3-1158-40f0-bbf8-ede00f84aaae,Zwierzyniec,RatherSafe,2.2056457863376293,Krakow
9039,fa554cb1-20e3-45f3-b402-0c13ea861611,Czyżyny,RatherSafe,0.5960528042294657,Krakow
9091,66ffe577-d7bf-48b4-9878-ec1613960bd8,Bronowice,NotSafe,1.7612125076832592,Krakow
9175,a10f26d8-6be9-43b1-aafd-7cb1d9b81211,Podgórze Duchackie,NotSafe,0.8652702052928317,Krakow
9176,a10f26d8-6be9-43b1-aafd-7cb1d9b81211,Podgórze Duchackie,NotSafe,1.0962212523808035,Krakow
9203,07f53804-7437-4193-b71e-98b68153881b,Bronowice,NotSafe,4.238064451661228,Krakow
9340,12c547b3-fe44-4396-85a2-ae5ca9ad1a66,Nowa Huta,NotSafe,3.599949669993888,Krakow
9417,57e05b94-3876-42a8-a525-c0f2a45e0855,Czyżyny,RatherSafe,0.6201628087531628,Krakow
9418,57e05b94-3876-42a8-a525-c0f2a45e0855,Czyżyny,RatherSafe,0.27124667185532314,Krakow
9448,48ace39a-28d3-4950-a6c8-74db47aff119,Stare Miasto,NotSafe,0.7326986798507659,Krakow
9501,dfd24431-5263-4a65-8695-fc7382da49e3,Prądnik Czerwony,RatherSafe,2.3338003686486046,Krakow
9609,4fe4c0ae-bfcd-4782-acbd-58020e64a448,Podgórze Duchackie,NotSafe,3.07916052752339,Krakow
9642,2dc411f2-82ef-4803-b491-33cb44ed0f62,Podgórze,Safe,2.556892576272619,Krakow
9698,2bb7b001-c520-4826-b046-502df3c80ca6,Prądnik Czerwony,RatherSafe,3.5002518599425083,Krakow
9905,f6d5fd6b-ed53-4da7-9a6e-571b18b4cf70,Stare Miasto,NotSafe,1.5158027180004772,Krakow
9906,f6d5fd6b-ed53-4da7-9a6e-571b18b4cf70,Stare Miasto,NotSafe,3.216032705831235,Krakow
9908,f6d5fd6b-ed53-4da7-9a6e-571b18b4cf70,Stare Miasto,NotSafe,3.251159173402409,Krakow
9909,f6d5fd6b-ed53-4da7-9a6e-571b18b4cf70,Stare Miasto,NotSafe,1.7842841886686704,Krakow
10044,22d6753a-f8b5-40a2-b653-44c1cffaacb6,Krowodrza,RatherSafe,3.880719802644496,Krakow
10076,c92bf63d-9fe7-498f-b858-4c9ea47a2acc,Nowa Huta,NotSafe,4.366885163653709,Krakow
10356,12c547b3-fe44-4396-85a2-ae5ca9ad1a66,Nowa Huta,NotSafe,3.2612901034470196,Krakow
10436,3ee0949c-af34-4cc7-9434-75a914f5ec81,Grzegórzki,RatherSafe,1.109584129938125,Krakow
10529,12c547b3-fe44-4396-85a2-ae5ca9ad1a66,Nowa Huta,NotSafe,3.5189080107892825,Krakow
10530,342490fd-4134-4995-8a98-106fd4657094,Swoszowice,Safe,4.392441764775375,Krakow
10687,07248b57-9d94-4e1c-9a62-e8b53fdcb2a9,Czyżyny,RatherSafe,3.2076279167425956,Krakow
10831,af81c15d-2421-4056-844f-abd03d034b44,Prądnik Czerwony,RatherSafe,0.853096344025863,Krakow
10833,af81c15d-2421-4056-844f-abd03d034b44,Prądnik Czerwony,RatherSafe,3.4480076400292146,Krakow
10834,af81c15d-2421-4056-844f-abd03d034b44,Prądnik Czerwony,RatherSafe,2.22245241655614,Krakow
11053,586c52dd-9703-4a5a-ac56-ccdc4f7fa545,Grzegórzki,RatherSafe,2.583315533236402,Krakow
11527,ad00f49d-bcab-4c92-90ac-30cf47dba735,Wzgórza Krzesławickie,Safe,3.122192878497953,Krakow
11640,64e55404-899b-4493-861d-3d30521c577e,Krowodrza,RatherSafe,0.7954326393381412,Krakow
11694,89458a75-a942-4677-9f82-575ad555682d,Krowodrza,RatherSafe,0.5514349076774422,Krakow
11695,a4754069-8a8e-408e-a3fa-fc714f64f82e,Bronowice,NotSafe,1.7071627327015688,Krakow
11751,db812047-c7da-42b0-ab87-f034b8a7cff1,Grzegórzki,RatherSafe,1.1427066709596962,Krakow
11778,203127ad-a19f-42c1-be3e-705cb2dd7f02,Wzgórza Krzesławickie,Safe,4.482549021853652,Krakow
11837,c7214785-efe2-46e9-9e24-434c5b71ed53,Łagiewniki-Borek Fałęcki,RatherSafe,2.0835394299587815,Krakow
11838,17481c0c-b195-48bc-90e7-9c00eb044058,Dębniki,NotSafe,1.2392557464111273,Krakow
12000,8a28384c-1d54-4814-ab9e-93c1f302149f,Prądnik Czerwony,RatherSafe,2.2177044047210224,Krakow
12026,e714019c-f42d-4d4c-b8cf-21909d31c725,Prądnik Czerwony,RatherSafe,1.51701767281951,Krakow
12163,ac983344-f5d3-4d11-8a94-3115a3f2fa49,Grzegórzki,RatherSafe,0.7927643357155272,Krakow
12164,ac983344-f5d3-4d11-8a94-3115a3f2fa49,Grzegórzki,RatherSafe,2.4763957436463024,Krakow
12165,ac983344-f5d3-4d11-8a94-3115a3f2fa49,Grzegórzki,RatherSafe,2.6737312907982878,Krakow
12242,1292c0bd-f749-47e3-97d1-c65d1a759683,Mistrzejowice,RatherSafe,3.726012373879593,Krakow
12294,3f798b5d-d019-46cb-a757-8f26e1f1026c,Podgórze,Safe,2.0376603798442448,Krakow
12349,986d006b-df39-44df-b366-e0e67b81ceea,Prądnik Biały,Safe,1.0702398240137332,Krakow
12643,22979d75-c203-4bca-8543-f12c1d1c29f5,Podgórze,Safe,3.046344957821141,Krakow
12747,2dd49b42-e03c-40bf-8ec6-4659616d60b1,Łagiewniki-Borek Fałęcki,RatherSafe,1.9426659969371778,Krakow
13148,12c547b3-fe44-4396-85a2-ae5ca9ad1a66,Nowa Huta,NotSafe,3.5294275080728372,Krakow
13513,5a8ea1f6-f12f-41ad-90c4-b917f4cae0e3,Prądnik Czerwony,RatherSafe,2.104560253584867,Krakow
13650,1f128872-911b-4d3c-a2fd-2fca17ddaa85,Bronowice,NotSafe,7.098805042912953,Krakow
13871,ee9cec4e-18cd-4d51-8a5d-9f1c604e1ebb,Łagiewniki-Borek Fałęcki,RatherSafe,0.9116940408554663,Krakow
13990,82c1bf87-ad58-4b08-ae11-f911421b3bef,Dębniki,NotSafe,1.341854134543195,Krakow
14260,37f1b051-8a80-4142-a10b-428778d423ca,Podgórze Duchackie,NotSafe,2.3086357602819594,Krakow
14286,742d3b77-58d7-4a17-90a5-f19c847aace8,Bronowice,NotSafe,3.54428891709945,Krakow
14456,b2430e38-48d9-4ceb-93b3-4c56d4eed0d3,Mistrzejowice,RatherSafe,1.9358491136079974,Krakow
14599,73108b08-97fb-4db8-a8b6-dede21f99cf9,Podgórze Duchackie,NotSafe,3.3163975200550744,Krakow
14600,05aef091-ed25-484e-9db5-c1872d3a2f2a,Nowa Huta,NotSafe,3.080981249468437,Krakow
14640,7215d923-1110-4431-a544-993d85caaf91,Stare Miasto,NotSafe,0.9563109867387114,Krakow
14695,2e9ac479-8c5e-4372-bd36-09ee8ab4af42,Nowa Huta,NotSafe,2.0427330480251875,Krakow
14697,e589192c-fba1-4445-b4b3-07b5c400517a,Stare Miasto,NotSafe,0.7498684355078773,Krakow
14723,c0a5c032-84ea-43d9-acef-385a9e146f51,Bronowice,NotSafe,5.912347829591947,Krakow
14766,cef00e29-6947-4211-91e4-6a618b7aed2d,Podgórze Duchackie,NotSafe,1.025954457913382,Krakow
15235,83d52f30-4458-43b5-aafb-3b3608e505bb,Prądnik Czerwony,RatherSafe,1.1520980531297458,Krakow
15236,198840bd-0f64-400e-b8e9-7a013af09c3e,Krowodrza,RatherSafe,1.869600452956211,Krakow
15370,bc32acee-4041-4902-ab9d-2f70a1fb74e6,Stare Miasto,NotSafe,0.11917456003089101,Krakow
15404,c303328c-b096-4067-81c1-86947fc8817f,Bronowice,NotSafe,3.5022518067160955,Krakow
15433,1a63b14b-84ef-498d-9a06-6aa45ae09c75,Stare Miasto,NotSafe,1.9794914762578215,Krakow
15434,1a63b14b-84ef-498d-9a06-6aa45ae09c75,Stare Miasto,NotSafe,2.147825347701064,Krakow
15435,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,1.1844661235060518,Krakow
15464,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,1.7814968631999049,Krakow
15465,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,1.8116196205741693,Krakow
15466,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,1.6637613287924646,Krakow
15468,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,2.397726049601476,Krakow
15469,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,2.296828826682034,Krakow
15470,3fd738c2-8a16-4a0a-be77-9ce3d1519ed3,Podgórze Duchackie,NotSafe,2.1724085557276336,Krakow
15866,f691d74c-5f57-41c2-84f1-899797c0da67,Wzgórza Krzesławickie,Safe,0.19381338509499751,Krakow
15867,71c8cf69-48fe-4341-afce-c66ba554741b,Krowodrza,RatherSafe,1.6847624200364375,Krakow
16209,82043a56-74e7-4ed7-8e47-c3200a7858e2,Nowa Huta,NotSafe,3.096555070976479,Krakow
16263,8de23b11-fd5a-49a1-a0a2-7ecc6cb6e208,Podgórze Duchackie,NotSafe,1.4800118721590985,Krakow
16318,4e5018cc-f99c-4c10-92ce-85c5b2363835,Wzgórza Krzesławickie,Safe,2.9018132563239747,Krakow
16374,cc9edaab-9f9e-4a76-b1d2-2b36126e3dca,Stare Miasto,NotSafe,1.0520164385083353,Krakow
16485,4826e4fd-e328-4c8a-9292-455ddb34da7e,Mistrzejowice,RatherSafe,3.156516025961922,Krakow
16678,e47fd21c-f93b-4993-aeea-77f419e72cb8,Podgórze Duchackie,NotSafe,0.7684668959802663,Krakow
16679,e47fd21c-f93b-4993-aeea-77f419e72cb8,Podgórze Duchackie,NotSafe,1.9978494004633522,Krakow
16680,e47fd21c-f93b-4993-aeea-77f419e72cb8,Podgórze Duchackie,NotSafe,1.7054163794982282,Krakow
16682,78614fa7-859d-4c83-b96c-149f17ad261d,Łagiewniki-Borek Fałęcki,RatherSafe,2.968219688725635,Krakow
16845,13baac93-84dd-470a-9580-d38a12f53ca1,Swoszowice,Safe,1.4830257469370847,Krakow
16930,2dacaabf-14f8-42fc-8f88-45cfc5e5f6ea,Nowa Huta,NotSafe,3.1002046777890624,Krakow
17064,0ea69660-015b-4583-b2bd-15a06279d32b,Grzegórzki,RatherSafe,0.8975610043229059,Krakow
17066,2f927da9-89c4-4c3e-abe5-5b3bb1e65912,Mistrzejowice,RatherSafe,1.466549318671616,Krakow
17171,ace1131d-8504-4857-b313-537112584721,Zwierzyniec,RatherSafe,0.48625013932232336,Krakow
17610,6bc7b490-4122-429f-869c-3371ee5c5533,Grzegórzki,RatherSafe,2.090143634858882,Krakow
17822,1771d0f6-fed5-4f85-a5c3-c9760edeaa5d,Grzegórzki,RatherSafe,1.891871773294293,Krakow
17823,1771d0f6-fed5-4f85-a5c3-c9760edeaa5d,Grzegórzki,RatherSafe,1.6201100100461039,Krakow
18019,a4a34102-2f73-4ae4-b80e-cbb75a35f8e0,Bieńczyce,RatherSafe,2.0900357382923063,Krakow
18049,b672a03d-9036-4ae4-a28e-63eb0c42f12c,Bieńczyce,RatherSafe,1.4496709647885677,Krakow
18170,5903e01c-7855-4a4a-9111-ae123be8dd64,Podgórze Duchackie,NotSafe,3.2039583979720048,Krakow
18171,38573d7c-7b0c-476d-afa5-a535bdc08d8f,Łagiewniki-Borek Fałęcki,RatherSafe,1.5862972693742492,Krakow
18428,51490edc-780b-40d2-aa15-b5570ae20630,Bieńczyce,RatherSafe,1.0139122463924444,Krakow
18465,af67bf7f-a604-435c-9c07-7b5e07ff1c0a,Podgórze Duchackie,NotSafe,2.3846686728571056,Krakow
18772,4f2ab2ce-458d-4322-a90c-c5600a8c2047,Swoszowice,Safe,0.40601910910224326,Krakow
19269,e6131006-2723-406f-9774-33ed01ab11e8,Podgórze Duchackie,NotSafe,1.1641526585945903,Krakow
19295,129258e8-1593-4e38-b8b1-9059a7ac99d4,Krowodrza,RatherSafe,2.0185356807618664,Krakow
19380,bc7ceba5-fdbc-4dc4-91d1-6cd202964c87,Bronowice,NotSafe,1.9060921556522492,Krakow
19409,07d24ad1-de08-4443-835e-f163f1ec343e,Bieżanów-Prokocim,Safe,2.623795367746474,Krakow
19441,e5c43c40-7651-4783-be21-aa2e07546499,Prądnik Biały,Safe,0.8975219439201345,Krakow
19663,f052259f-ac73-4ed8-bf00-109c7cc936db,Nowa Huta,NotSafe,3.629764225084939,Krakow
19664,84db310c-fc8c-49a2-a8df-bf9e56ba5cf6,Wzgórza Krzesławickie,Safe,2.3458201911181398,Krakow
19970,9fec67a1-3370-42b5-8e06-e20d947be5db,Czyżyny,RatherSafe,0.7061132963953088,Krakow
20263,ccd11071-f361-4a8d-8af5-72b8c4daa8ce,Czyżyny,RatherSafe,1.5982444183856408,Krakow
20263,ccd11071-f361-4a8d-8af5-72b8c4daa8ce,Czyżyny,RatherSafe,2.1233399752109294,Krakow
20265,ccd11071-f361-4a8d-8af5-72b8c4daa8ce,Czyżyny,RatherSafe,2.189891545454541,Krakow
20483,784f531d-d721-4b73-a7d3-56295360e270,Nowa Huta,NotSafe,3.945141962356677,Krakow
20660,dc2d61b5-d546-4c36-86d0-f0a5d981b2bf,Prądnik Czerwony,RatherSafe,1.4447640059474758,Krakow
20770,8956487e-4473-4ff8-9f36-d964e7031993,Podgórze,Safe,1.858814014778284,Krakow
21073,1585ae2c-ba04-4332-b5aa-4deee48bd00a,Podgórze,Safe,1.161692682919783,Krakow
21104,1a763cfb-470a-4325-9af0-d7ee6e393071,Zwierzyniec,RatherSafe,0.9479874805806585,Krakow
21166,cd773f37-460e-48d8-8730-a0523d81fee5,Swoszowice,Safe,0.5616902174336401,Krakow
21272,b59f8057-9bb7-4150-9610-40565f251d93,Stare Miasto,NotSafe,0.9239967506740141,Krakow
21299,592a4ba0-e183-4f22-a13b-9d02bca210f5,Bronowice,NotSafe,0.8765747806160666,Krakow
21643,62b641e5-6abf-43c5-b666-844163296f0b,Prądnik Czerwony,RatherSafe,1.3471701451965465,Krakow
21644,de80c0d3-fc9a-4987-9280-4cef539877a8,Czyżyny,RatherSafe,1.1115992199256224,Krakow
21810,5081f5c2-3862-4aed-b3b0-e4371bb32031,Mistrzejowice,RatherSafe,2.7149603851004853,Krakow
21838,b73c2d7b-9889-4ae9-bed0-af396df607e5,Czyżyny,RatherSafe,3.237653879987582,Krakow
21840,f7483395-ca74-4229-94f2-f131902e71f6,Bronowice,NotSafe,2.217282748958835,Krakow
22039,3789b315-9bad-42fe-b92e-d7fc3a7d442d,Mistrzejowice,RatherSafe,2.0492515720210327,Krakow
22117,061e3a3c-32be-4d8c-b436-e1337d12a93a,Prądnik Czerwony,RatherSafe,0.6489174508777061,Krakow
22176,f98e7110-9d93-4d76-9387-ad281023a63b,Dębniki,NotSafe,3.2895698783817395,Krakow
22240,9896795b-6175-4cc6-94fb-72f6c725ec50,Dębniki,NotSafe,1.6121509720642744,Krakow
22429,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,0.27440217173634734,Krakow
22430,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,0.03619360939795121,Krakow
22431,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,2.393560371876861,Krakow
22432,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,1.5044298302646033,Krakow
22434,8dfdda34-aac8-45f7-bc90-59d3297765e9,Stare Miasto,NotSafe,1.3651794982565477,Krakow
22463,6d8a4adf-3bd5-4e16-ba11-cdde17702299,Nowa Huta,NotSafe,8.593990632706141,Krakow
22493,3aa29982-83a2-47b0-b85a-6d503acff9b6,Czyżyny,RatherSafe,2.0423295541733917,Krakow
22612,5cdf93f5-0447-4b9b-b3c9-5bb665284582,Grzegórzki,RatherSafe,2.198056141115291,Krakow
22640,4377da26-cc6b-4060-8206-40a6ef3ea2d9,Prądnik Biały,Safe,1.270986584898723,Krakow
22800,c7bf540f-d7c2-4674-82e8-7fb028818543,Mistrzejowice,RatherSafe,2.3869691266166875,Krakow
22930,81834d18-0e51-423e-adb1-931baf10ed2e,Stare Miasto,NotSafe,2.3158054930804184,Krakow
23012,206c798f-ce35-4bd4-b3c5-e714fda2f81c,Podgórze,Safe,2.3846569402015763,Krakow
23333,bb46d8e3-f88a-42b3-9f8c-4999cba01990,Prądnik Biały,Safe,0.9264936618231092,Krakow
