"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
29040,111c01e4-b3fd-474f-ab32-6c4effb33da8,Rzêdzin,NotSafe,"372,57814677777657"
29352,67f4389a-074d-4531-a595-c405734aac74,Gumniska-Zab³ocie,NotSafe,"1128,5571731509608"
29701,ef475c88-49cd-4fd9-be5b-210238c89a4b,Starówka,RatherSafe,"679,6146425703657"
29814,50edd076-2019-44cf-9e1c-a49bea89b323,Krzy¿,Safe,"2173,404793410126"
30164,f3087b84-1ce7-4d82-bbfb-576b6681d21e,Jasna,Safe,"1090,068228309817"
30298,3b6d702e-52d5-431f-b0d4-670e91fae1d3,Jasna,Safe,"672,8807181039057"
30351,8d6b1d30-b273-4a6c-a89a-0066ed56370a,Grabówka,NotSafe,"1174,5162901525803"
30352,9aa1a957-0c97-4b7c-81c3-77b2f3e9a51a,Legionów Henryka D¹browskiego,RatherSafe,"677,8407332290417"
30789,79b697a1-8c9b-4430-ba7f-035d31d7be90,Gumniska-Zab³ocie,NotSafe,"2263,7410819430706"
30870,c5c5edaf-4a06-41ab-b4bf-ebac4fc3820b,Chyszów,NotSafe,"469,8893736051817"
31165,5771704b-b7d7-45d1-8c0e-76dc5f665795,Koszyce,RatherSafe,"839,6630546420615"
31300,53d408e5-f9bb-4987-9003-b30c7c5f4b2c,Rzêdzin,NotSafe,"995,1768754480329"
31301,a06dd722-c861-4bd8-ad78-55774af81903,Piaskówka,NotSafe,"931,6441800591921"
31650,10ff1ce4-9cd2-4ada-a53d-2779780e485b,Gumniska-Zab³ocie,NotSafe,"1155,9418170585852"
31651,2a92a4a7-5ebd-4d28-9f6d-67d7232d33f9,Krakowska,RatherSafe,"507,966306324683"
31677,36910767-46ef-431f-8c77-99812e00720d,Rzêdzin,NotSafe,"837,846444705487"
32052,45fe538c-55ef-48d1-ab34-34b3458ce4a8,Koszyce,RatherSafe,"1149,6098838477458"
32160,a95536a6-7ce7-45fa-8dc8-601a93523a65,Krakowska,RatherSafe,"1041,098785939646"
32266,f8461117-f475-441e-97e6-ccfe1d2c0107,Krakowska,RatherSafe,"1007,4724314030315"
32399,1c8d5dce-1dfa-4d05-8169-adc1bfed2f4c,Legionów Henryka D¹browskiego,RatherSafe,"990,5880063156385"
32535,42642f31-1b23-449e-a80a-5fb8627afa2c,Moœcice,RatherSafe,"885,9764062009724"
32831,84f02341-ee27-4552-a4a8-fab36709a6dd,Grabówka,NotSafe,"1113,6199253047089"
32858,7c467f30-53ab-4d1f-8d2e-482665de7e65,Zielone,RatherSafe,"839,2266677547387"
32996,7685f2a9-33df-40b2-b656-69c5126f8bdd,Starówka,RatherSafe,"376,77414985791637"
33025,375a3436-c256-4166-aaa6-b2318cb9972e,Rzêdzin,NotSafe,"747,4214260245134"
33080,fa0f1c6b-fd2d-45b0-af5d-cc9435a25615,Rzêdzin,NotSafe,"2072,3589532935375"
33294,f7fc710f-8673-47e6-9915-8aff589982cb,Krzy¿,Safe,"419,45475637682824"
33321,c67b52b4-1a61-4fb3-bf37-25a3c025306c,Grabówka,NotSafe,"346,7668262670388"
33696,f631b629-726a-4bce-aa85-770bc2805de6,Zielone,RatherSafe,"1167,5645554407586"
33830,52f91e1d-e6d8-4394-a406-fe264476e4bb,Legionów Henryka D¹browskiego,RatherSafe,"696,8156085491885"
33990,2535d642-755f-43f9-99af-a8e3b46356ec,Strusina,Safe,"985,0242900087047"
34310,39549577-fd02-4b0e-977d-f570a474e873,Moœcice,RatherSafe,"447,6623008973375"
34502,5bdb96ec-a899-4fe9-a298-537d7273d4ef,Koszyce,RatherSafe,"1117,1723109633488"
34611,8ab67f33-cdb4-4cc3-83c3-9f55004179bc,Grabówka,NotSafe,"1079,446129552425"
34690,378285f5-6359-4990-a1c9-bd3e18be82b8,Koszyce,RatherSafe,"1119,9376566946419"
34691,378285f5-6359-4990-a1c9-bd3e18be82b8,Koszyce,RatherSafe,"512,5055337719343"
34692,378285f5-6359-4990-a1c9-bd3e18be82b8,Koszyce,RatherSafe,"871,5453204081423"
34693,378285f5-6359-4990-a1c9-bd3e18be82b8,Koszyce,RatherSafe,"833,6703909659751"
34830,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"965,2772248948903"
34831,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"1115,3103534786283"
34832,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"240,75631208815247"
34833,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"165,54634739896971"
34835,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"952,428806107171"
34835,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"528,1892295579479"
34836,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"734,9454031222949"
34838,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"843,1874703165835"
34838,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"1089,8542356898702"
34839,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"495,3480671476352"
34840,b05eecb6-75a3-46be-b1f4-6a15800950f1,Grabówka,NotSafe,"357,35228823376343"
34841,2237eff3-8b6f-4440-b69d-c92ff16e6c14,Legionów Henryka D¹browskiego,RatherSafe,"1093,854343002779"
34982,b4577255-d144-487c-b440-b474b954d5e0,Legionów Henryka D¹browskiego,RatherSafe,"1035,658921662739"
35226,0f2e8c80-1046-4e43-85ed-f65ea6bc6e0c,Koszyce,RatherSafe,"757,4465394198322"
35600,7d435b89-b6e9-41a1-adde-a11d0b69d707,Krzy¿,Safe,"1614,4698646071547"
35601,70d25910-b5bc-4f93-aa9f-ece2e4e63913,Strusina,Safe,"720,6588395613499"
35760,b871fafd-cf83-4020-abb9-d4a8161aa842,Moœcice,RatherSafe,"859,8013109075895"
36207,42692862-62c8-49df-aa9c-d21117046ec0,Legionów Henryka D¹browskiego,RatherSafe,"288,5817451036193"
36208,42692862-62c8-49df-aa9c-d21117046ec0,Legionów Henryka D¹browskiego,RatherSafe,"885,1412292679624"
36261,f6f9e92f-2f42-4535-80f7-25ed9f90837f,Moœcice,RatherSafe,"998,6461687772121"
36262,f6f9e92f-2f42-4535-80f7-25ed9f90837f,Moœcice,RatherSafe,"790,4566664899756"
36263,f6f9e92f-2f42-4535-80f7-25ed9f90837f,Moœcice,RatherSafe,"709,951051653386"
36264,f6f9e92f-2f42-4535-80f7-25ed9f90837f,Moœcice,RatherSafe,"967,3802938793723"
36265,f6f9e92f-2f42-4535-80f7-25ed9f90837f,Moœcice,RatherSafe,"197,43777093162836"
36321,bcb70801-2a48-4854-b6eb-c9e3c2f864dc,Zielone,RatherSafe,"2097,0839431920513"
36586,918b023e-4a76-4f96-ae1b-0aa071a2a1e2,Piaskówka,NotSafe,"1165,0627614993834"
36976,35a58476-6ec5-4033-a7a0-f401e664a6fd,Grabówka,NotSafe,"480,2725063356201"
37240,613deb95-2a34-4b05-9e9a-161017d9507a,Zielone,RatherSafe,"1604,8123868945877"
37318,4c3e7465-ff2d-40ac-919f-bfa5755cd3b1,Starówka,RatherSafe,"699,7991887788648"
37371,3de9b3fe-5e05-462e-839d-41b7f6367bf1,Piaskówka,NotSafe,"1155,9060210417128"
37712,811f6e67-eaea-409a-ae13-b9f130cc6ad8,Zielone,RatherSafe,"1814,1298736313527"
38134,8bb619db-344c-4d3d-8db8-c14c6041c5b0,Piaskówka,NotSafe,"1117,2645773728177"
38135,8bb619db-344c-4d3d-8db8-c14c6041c5b0,Piaskówka,NotSafe,"1028,049679370674"
38136,8bb619db-344c-4d3d-8db8-c14c6041c5b0,Piaskówka,NotSafe,"1088,4808780163412"
38137,8bb619db-344c-4d3d-8db8-c14c6041c5b0,Piaskówka,NotSafe,"891,9757419435064"
38193,2110477e-c2a5-4d7d-a442-8e273c43d289,Starówka,RatherSafe,"903,1866491144938"
38351,eff80d85-fac8-4df4-a7ea-3fad5e40e86b,Legionów Henryka D¹browskiego,RatherSafe,"1069,0156672437286"
38535,aa8c3af3-c797-477a-a14c-1f309265450a,Klikowa,Safe,"1814,2066140194765"
38720,d66d57c5-3d44-4d26-917e-8b892f9b388c,Starówka,RatherSafe,"745,9773748205332"
38798,7b411878-c409-4bff-bded-604bcb3c0ac4,Westerplatte,Safe,"998,480648871922"
38799,c5644b13-8102-4a52-adb9-62f0be9b4d27,Strusina,Safe,"934,8556699457631"
38904,c304364e-63fe-43aa-a5cd-9b9b34721d17,Grabówka,NotSafe,"478,5815600755681"
39040,bfeb33c0-a0e3-4a41-b8e3-d1da8e64cb30,Piaskówka,NotSafe,"506,12173660168645"
39118,28ec07c3-71fe-4317-9098-ac770ed35376,Piaskówka,NotSafe,"295,049997053735"
39146,081c21a0-824c-4206-bd97-bef51f5f06f2,Koszyce,RatherSafe,"1146,7704871803949"
39334,41683ae5-f0ca-41b5-a07b-206cd9bb7e83,Klikowa,Safe,"325,50740822343334"
39416,2d537d85-ae92-4130-8f9d-e5b76695921e,Krakowska,RatherSafe,"640,9901057884375"
39547,c1871b83-960a-43f6-b0f1-895c5f658746,Moœcice,RatherSafe,"651,0890128745341"
39916,e4529446-8775-4ed9-b863-7d9a7d457197,Legionów Henryka D¹browskiego,RatherSafe,"1191,820324041181"
39998,7f9f2146-585e-4344-9e2b-c7c907a01ca0,Zielone,RatherSafe,"530,1582394922191"
39999,c3777e90-978a-4cf7-9b1e-6f8dc7fe4195,Jasna,Safe,"1143,8766344126323"
40214,a7eaee25-12de-4f70-9fe9-4033eb6bafc6,Krakowska,RatherSafe,"1082,415855783682"
40215,a7eaee25-12de-4f70-9fe9-4033eb6bafc6,Krakowska,RatherSafe,"666,6205023917339"
40215,a7eaee25-12de-4f70-9fe9-4033eb6bafc6,Krakowska,RatherSafe,"513,8414413463815"
40217,a7eaee25-12de-4f70-9fe9-4033eb6bafc6,Krakowska,RatherSafe,"709,9203282103636"
40440,f47b5baf-8f78-44b0-922a-8dd4ae2ae10f,Gumniska-Zab³ocie,NotSafe,"803,1202081839187"
40491,73c83125-45bc-44c7-ac96-1ff4e918f2c7,Grabówka,NotSafe,"718,2048353204159"
40492,0c9ccea9-6b7e-4d9b-ad91-9101012db401,Gumniska-Zab³ocie,NotSafe,"543,5047616320021"
40996,841f4bc9-3e67-4168-92f9-d06185c5b6d4,Klikowa,Safe,"2075,513714182539"
41182,3ab14e72-b036-4dc5-8ccf-67376f6c7bc8,Rzêdzin,NotSafe,"176,48130720418533"
41183,193f96ca-4a46-4b88-8b54-db03dd218c6f,Legionów Henryka D¹browskiego,RatherSafe,"508,32122393237825"
41397,85847a43-9a1a-4ffe-ba3a-37c1f6bc72ba,Piaskówka,NotSafe,"1184,584588520269"
41424,e096c048-a41f-47d4-9317-b46e488969f2,Gumniska-Zab³ocie,NotSafe,"1214,3957670578677"
41534,d74f4d96-8efa-4817-8025-d6c48f9b2726,Piaskówka,NotSafe,"1060,1671045230391"
41662,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"2321,297543693524"
41663,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"2139,0543161604974"
41691,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"3429,1524077838512"
41692,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"2663,5243329765767"
41693,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"2821,4745232858954"
41694,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"2893,214328742005"
41695,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"3506,4868329063656"
41696,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"2550,243351985837"
41697,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"2543,029601781036"
41698,9cb14ba5-9c74-4f60-b658-ae8bfe64296d,Gumniska-Zab³ocie,NotSafe,"2976,9066519150565"
