"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
1521,Parque Avellaneda,Safe,feaf06f3-fa4f-4a85-9c6d-8ac6b5200eb0,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1522,Parque Avellaneda,Safe,b345c0ec-b1d9-47d2-baa5-e16f1c125efc,PATROLLING,TRANSFER_TO_INTERVENTION,0
1523,Parque Avellaneda,Safe,b345c0ec-b1d9-47d2-baa5-e16f1c125efc,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1524,Flores,RatherSafe,89622c38-a72c-4063-9792-c7c5c74aa014,PATROLLING,TRANSFER_TO_INTERVENTION,0
1526,Flores,RatherSafe,89622c38-a72c-4063-9792-c7c5c74aa014,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1529,Villa Santa Rita,RatherSafe,c6ac4ebd-a09d-47c1-8fdd-38f020da673a,PATROLLING,TRANSFER_TO_INTERVENTION,0
1529,Villa Santa Rita,RatherSafe,c6ac4ebd-a09d-47c1-8fdd-38f020da673a,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1530,Parque Avellaneda,Safe,9a7d17a1-0df6-4e09-a531-30e9c947b60d,PATROLLING,TRANSFER_TO_INTERVENTION,0
1531,Parque Avellaneda,Safe,9a7d17a1-0df6-4e09-a531-30e9c947b60d,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1532,Parque Avellaneda,Safe,686da13e-5f14-4020-b227-69c365743895,PATROLLING,TRANSFER_TO_INTERVENTION,0
1532,Parque Avellaneda,Safe,686da13e-5f14-4020-b227-69c365743895,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1533,Parque Avellaneda,Safe,7dc147b9-7970-4792-aa28-df6e06565c22,PATROLLING,TRANSFER_TO_INTERVENTION,0
1533,Parque Avellaneda,Safe,7dc147b9-7970-4792-aa28-df6e06565c22,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1534,Parque Avellaneda,Safe,055de0df-e92d-492e-8fc5-eaac82cad2ac,PATROLLING,TRANSFER_TO_INTERVENTION,0
1535,Parque Avellaneda,Safe,055de0df-e92d-492e-8fc5-eaac82cad2ac,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1535,Parque Avellaneda,Safe,a29d7cc5-d84c-44c0-ad03-7dd88b910e9e,PATROLLING,TRANSFER_TO_INTERVENTION,0
1536,Parque Avellaneda,Safe,a29d7cc5-d84c-44c0-ad03-7dd88b910e9e,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1537,Villa Santa Rita,RatherSafe,29099abd-0747-4854-8d68-e66263b58297,PATROLLING,TRANSFER_TO_INTERVENTION,0
1537,Villa Santa Rita,RatherSafe,29099abd-0747-4854-8d68-e66263b58297,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1538,Villa General Mitre,Safe,bfe5ccb1-ef25-4acf-8037-99ed36b64d99,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1538,Flores,RatherSafe,1b7274cb-293d-46be-9c29-b48ecce64ca9,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1538,Villa Luro,Safe,e952e4da-c980-4b87-ac98-577cc4bf92d1,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1539,Parque Avellaneda,Safe,d7936f50-6382-488e-a08f-06ea7c75e5dd,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1539,Versalles,NotSafe,44dfe386-d74e-4806-be5c-2acd23b668e1,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1540,Monte Castro,RatherSafe,9d046e20-e3e2-47ec-84e3-80b1dea90aad,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1540,Villa Santa Rita,RatherSafe,7b22514e-4fb1-42bc-9d84-d36b674a47cb,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1543,Versalles,NotSafe,0fce73a4-d57d-41f3-90c4-e31c345f23ba,PATROLLING,CALCULATING_PATH,0
1543,Monte Castro,RatherSafe,a3004fa2-76cb-40df-acba-4f9b816363f3,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1573,Villa Devoto,RatherSafe,8d5242a4-fc23-4d2b-8266-9c72160d3a87,PATROLLING,TRANSFER_TO_INTERVENTION,0
1574,Villa Devoto,RatherSafe,8d5242a4-fc23-4d2b-8266-9c72160d3a87,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1575,Villa Crespo,NotSafe,2ba9bb65-933f-4200-97b9-3f9cc34cf374,PATROLLING,TRANSFER_TO_INTERVENTION,0
1576,Villa Crespo,NotSafe,2ba9bb65-933f-4200-97b9-3f9cc34cf374,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1576,Villa Crespo,NotSafe,d137dcd1-661f-4b87-a6a2-c5419c87555b,PATROLLING,TRANSFER_TO_INTERVENTION,0
1577,Villa Crespo,NotSafe,d137dcd1-661f-4b87-a6a2-c5419c87555b,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1577,Parque Avellaneda,Safe,25d176e8-3332-4258-9c95-7087893807a1,PATROLLING,TRANSFER_TO_INTERVENTION,0
1578,Parque Avellaneda,Safe,25d176e8-3332-4258-9c95-7087893807a1,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1579,Flores,RatherSafe,1a1691f8-c3d2-4be3-b656-3fcc6ede66c0,PATROLLING,TRANSFER_TO_INTERVENTION,0
1579,Flores,RatherSafe,1a1691f8-c3d2-4be3-b656-3fcc6ede66c0,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1580,Villa Crespo,NotSafe,dcef269e-645f-49d6-9891-161fac1d9230,PATROLLING,TRANSFER_TO_INTERVENTION,0
1580,Villa Crespo,NotSafe,dcef269e-645f-49d6-9891-161fac1d9230,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1581,La Paternal,NotSafe,bfe5ccb1-ef25-4acf-8037-99ed36b64d99,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1581,Floresta,RatherSafe,1b7274cb-293d-46be-9c29-b48ecce64ca9,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1582,Versalles,NotSafe,e952e4da-c980-4b87-ac98-577cc4bf92d1,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1582,Floresta,RatherSafe,d7936f50-6382-488e-a08f-06ea7c75e5dd,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1582,Villa Luro,Safe,a08c99e7-8c65-43a7-b024-2a077e7de888,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1582,Monte Castro,RatherSafe,44dfe386-d74e-4806-be5c-2acd23b668e1,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1583,Agronomía,Safe,9d046e20-e3e2-47ec-84e3-80b1dea90aad,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1583,Villa Ortúzar,RatherSafe,7b22514e-4fb1-42bc-9d84-d36b674a47cb,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1586,Versalles,NotSafe,03ec3ad8-954b-4d59-a816-44cefedaa5a4,PATROLLING,CALCULATING_PATH,0
1586,Flores,RatherSafe,89622c38-a72c-4063-9792-c7c5c74aa014,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1586,Parque Avellaneda,Safe,686da13e-5f14-4020-b227-69c365743895,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1589,Mataderos,RatherSafe,7902cee5-10e4-4c74-8bf1-0176f96e9601,PATROLLING,CALCULATING_PATH,0
