"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
80562,aacb5839-dc0c-40fc-9df7-5b634e00b6f6,Villa del Parque,NotSafe,"2069,8944642834645"
80590,8347b551-be58-4c89-b58a-832b7ac20614,Palermo,RatherSafe,"1577,4663078951953"
80618,3a5ce840-7133-4ba6-973d-3e2abc153da5,Villa Pueyrredón,RatherSafe,"2921,149554957152"
80647,a881849f-acec-48b9-aca2-37d3329fb87b,Chacarita,RatherSafe,"851,839041078341"
80649,a881849f-acec-48b9-aca2-37d3329fb87b,Chacarita,RatherSafe,"2428,237596308209"
80650,b2ea1c21-b4b5-470e-adef-0714cf249b0d,Saavedra,RatherSafe,"3375,2255370353187"
80680,17e7debb-e4da-4596-94c5-3308e40584a3,Villa Santa Rita,RatherSafe,"1785,9856674469984"
80737,11fbb1eb-285d-4b22-8929-731990dc8d60,Villa Santa Rita,RatherSafe,"2365,9006765216436"
80765,6a17d2bb-941b-43af-864d-715d98fa8c2d,Colegiales,NotSafe,"2924,1908969433593"
80766,6a17d2bb-941b-43af-864d-715d98fa8c2d,Colegiales,NotSafe,"2837,81703817815"
80767,b0236776-0357-4fdf-905b-e21145e6f18d,Monte Castro,RatherSafe,"3134,344856978695"
80838,a7fcf4c7-dc88-4233-b616-17865bf8b120,Chacarita,RatherSafe,"1778,072398435832"
80927,1b8a4d9b-f4d9-45fc-99d5-e03ee06e85e1,Liniers,RatherSafe,"1877,5401571144885"
80985,689eb12c-e309-4970-b193-7f9d583fa990,La Paternal,NotSafe,"1108,3468565234396"
80985,e5d71178-7b72-4ef7-9561-983a8aafe8e2,Versalles,NotSafe,"4579,791237985629"
80987,69d38751-4763-4a6b-858b-6b64c4a46fb1,Versalles,NotSafe,"7115,84160617226"
81014,a2292fed-5e77-418a-b1fc-22417490cd2a,Boedo,RatherSafe,"1105,9816805098155"
81209,a62a07ff-ba34-47e4-84f8-ecb5fd62ca64,Villa del Parque,NotSafe,"1702,558375770538"
81210,a62a07ff-ba34-47e4-84f8-ecb5fd62ca64,Villa del Parque,NotSafe,"1443,6261832537803"
81211,d0e9b7dc-8376-42bf-a90d-b8a95589ed30,Parque Chacabuco,NotSafe,"970,9997340895667"
81241,a62a07ff-ba34-47e4-84f8-ecb5fd62ca64,Villa del Parque,NotSafe,"2853,153994451742"
81241,a62a07ff-ba34-47e4-84f8-ecb5fd62ca64,Villa del Parque,NotSafe,"2971,8701715072734"
