"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
66198,daccab61-12d6-4672-b8ae-f1d61d27aed9,Hyde Park,RatherSafe,"2495,1967419386615"
66227,8f1cba23-c74a-48c2-ad67-e08edb45420e,Chatham,RatherSafe,"3490,4275942206327"
66229,6e4f5277-27e9-4e51-ac93-e582429abe40,Irving Park,RatherSafe,"6657,293654410294"
66259,b58ab3bd-fce6-4780-ab29-8136999a9b78,Archer Heights,RatherSafe,"7449,091874291863"
66286,6f5e3927-6dc8-48a1-9081-15ace289b450,Washington Park,RatherSafe,"3999,443480389586"
66375,9f78b71f-2877-4ece-b02d-a605612c27ab,Archer Heights,RatherSafe,"860,3629590039073"
66377,9f78b71f-2877-4ece-b02d-a605612c27ab,Archer Heights,RatherSafe,"3089,371579596569"
66379,fdc314fc-dee3-4df5-ad1e-fa3243203031,North Lawndale,RatherSafe,"9204,545778837199"
66457,9f78b71f-2877-4ece-b02d-a605612c27ab,Archer Heights,RatherSafe,"423,3580326186497"
66460,c78d1fda-9f49-4436-a895-8d230f0750b9,Beverly,Safe,"7612,708544784366"
66462,6d20d7e6-7b7f-44cd-ac87-a6309fe5cc86,Loop,RatherSafe,"7639,755716209182"
66493,de4c5e6f-19c9-46c8-b183-1c7473bb2737,Lake View,RatherSafe,"11845,173021020797"
66495,3624b6e1-9588-43d3-bddb-d7bb2812796c,Avondale,RatherSafe,"9977,489175911825"
66496,1b6a503f-e3d2-4dc9-a9ae-8eb0ad92447d,Bridgeport,RatherSafe,"3599,1959955732"
66564,64c6c3fb-3200-4c7e-a472-c51d127378b7,Grand Boulevard,RatherSafe,"4400,856925203085"
66594,efe7ea53-f582-4d0f-ad1e-7533229c7069,Ashburn,NotSafe,"3451,78264976843"
66685,fa7eec69-ccc5-4f1d-9a01-522ccd7652fb,Englewood,NotSafe,"1654,334607403647"
66688,bc673f23-fb4e-4368-9412-d7e3f2599f73,Roseland,RatherSafe,"5252,986820166521"
66749,eb74858b-633c-4258-af23-d8374696833b,Ashburn,NotSafe,"7943,908416411439"
66752,a1e23062-78d9-41ec-95d1-fdd9fb16eb3f,West Lawn,RatherSafe,"7042,8816921840125"
66753,f9f2e30d-7f96-498a-92b8-6f326b9f4b66,Near West Side,RatherSafe,"4006,4160128548288"
66783,7df5d62b-7280-484d-94da-28c3e533fc6d,Mount Greenwood,RatherSafe,"7568,351410136571"
66843,cda089b0-7dde-4bb6-a3e0-5de0e41aee6f,Lincoln Park,RatherSafe,"10867,511298869487"
66879,afe70be0-834e-4aa1-b229-0ace1f36201a,North Lawndale,RatherSafe,"3582,0142723535564"
66882,ff0c3149-6c3d-406b-b1f5-0d0f605bd27a,Kenwood,RatherSafe,"9525,850136457795"
