simulationTime[s],districtName,districtSafetyLevel,patrolID,previousPatrolState,currentPatrolState,isNight,City
9174,Podgórze,Safe,fb69b374-1875-4215-b1bf-aa83809a09bf,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
9175,Podgórze,Safe,32efb40a-458d-4f88-8f2e-726929efca90,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
9203,Prądnik Biały,Safe,59f07192-d91d-4ffa-8a3f-9c554bb5ec99,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9206,Stare Miasto,NotSafe,2190f202-5d92-448e-b6aa-cefa6e8173d3,PATROLLING,CALCULATING_PATH,0,Krakow
9234,Podgórze,Safe,92a5fe45-0fad-416e-851b-7334a0e6355f,PATROLLING,CALCULATING_PATH,0,Krakow
9339,Nowa Huta,NotSafe,1174994b-b2ef-4b1c-83e9-852a355c568e,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
9416,Czyżyny,RatherSafe,d11bb202-b805-45fd-9c74-ba56305be21d,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
9417,Czyżyny,RatherSafe,bbf8c785-fe66-41fa-9344-e0a836b84b0c,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
9421,Dębniki,NotSafe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0,Krakow
9448,Grzegórzki,RatherSafe,92a5fe45-0fad-416e-851b-7334a0e6355f,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9500,Grzegórzki,RatherSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9529,Bieżanów-Prokocim,Safe,a179e779-1b8e-4a97-a09f-88705b3efa83,PATROLLING,CALCULATING_PATH,0,Krakow
9607,Stare Miasto,NotSafe,c9739aa1-c047-45bb-ab37-d709dce9162f,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9611,Stare Miasto,NotSafe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,PATROLLING,CALCULATING_PATH,0,Krakow
9614,Stare Miasto,NotSafe,85d256c5-8564-437b-ac3f-c41fd90abc36,PATROLLING,CALCULATING_PATH,0,Krakow
9640,Zwierzyniec,RatherSafe,2af3248f-e4de-40db-be99-ddd38df145af,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9672,Zwierzyniec,RatherSafe,9ab97c9d-f6cd-4ae1-8df7-a849f5f1ae85,PATROLLING,CALCULATING_PATH,0,Krakow
9698,Prądnik Biały,Safe,2190f202-5d92-448e-b6aa-cefa6e8173d3,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
9754,Łagiewniki-Borek Fałęcki,RatherSafe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0,Krakow
9904,Stare Miasto,NotSafe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
9905,Prądnik Czerwony,RatherSafe,9c9338c5-0c47-43dc-b113-526a9423fc47,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
9906,Podgórze,Safe,85d256c5-8564-437b-ac3f-c41fd90abc36,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
10043,Zwierzyniec,RatherSafe,9ab97c9d-f6cd-4ae1-8df7-a849f5f1ae85,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
10076,Nowa Huta,NotSafe,6558fe54-f450-4dda-ae85-6b559ad63cb3,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
10254,Swoszowice,Safe,579221d3-996e-40d5-a7e9-1efd0b66d5e0,PATROLLING,CALCULATING_PATH,0,Krakow
10358,Dębniki,NotSafe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0,Krakow
10436,Stare Miasto,NotSafe,a179e779-1b8e-4a97-a09f-88705b3efa83,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
10463,Dębniki,NotSafe,ce41709d-6df0-4c6d-9223-48757327380c,PATROLLING,CALCULATING_PATH,0,Krakow
10465,Dębniki,NotSafe,0f1148d6-8e55-4cf0-9c66-7bdd0c4a6bac,PATROLLING,CALCULATING_PATH,0,Krakow
10467,Dębniki,NotSafe,08c063ea-9a24-4b1b-9f8c-681b24c323b1,PATROLLING,CALCULATING_PATH,0,Krakow
10470,Dębniki,NotSafe,290237c9-4e02-48e3-8e83-d8a4df01d761,PATROLLING,CALCULATING_PATH,0,Krakow
10472,Dębniki,NotSafe,67157c1c-5b03-4326-b05e-bf589fc60b23,PATROLLING,CALCULATING_PATH,0,Krakow
10474,Dębniki,NotSafe,da03da70-3934-4801-b5d6-b5d1c12da186,PATROLLING,CALCULATING_PATH,0,Krakow
10529,Nowa Huta,NotSafe,b6a393a3-8c7f-458a-baed-43650d9c20e8,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
10530,Swoszowice,Safe,579221d3-996e-40d5-a7e9-1efd0b66d5e0,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
10687,Wzgórza Krzesławickie,Safe,3556c641-42e4-40a3-91c1-9e6fda8c202e,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
10689,Dębniki,NotSafe,67157c1c-5b03-4326-b05e-bf589fc60b23,PATROLLING,CALCULATING_PATH,0,Krakow
10769,Zwierzyniec,RatherSafe,ce41709d-6df0-4c6d-9223-48757327380c,PATROLLING,CALCULATING_PATH,0,Krakow
10798,Dębniki,NotSafe,08c063ea-9a24-4b1b-9f8c-681b24c323b1,PATROLLING,CALCULATING_PATH,0,Krakow
10802,Podgórze Duchackie,NotSafe,02298415-119d-42a7-bffb-c9f8b1fb9e90,PATROLLING,CALCULATING_PATH,0,Krakow
10830,Prądnik Czerwony,RatherSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
10831,Grzegórzki,RatherSafe,da03da70-3934-4801-b5d6-b5d1c12da186,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
10921,Swoszowice,Safe,6b3ac9f9-4927-4210-bab0-565f840fe5a1,PATROLLING,CALCULATING_PATH,0,Krakow
10924,Dębniki,NotSafe,4eaaf778-b95d-4346-ab31-5b37c7a15138,PATROLLING,CALCULATING_PATH,0,Krakow
11052,Zwierzyniec,RatherSafe,ce41709d-6df0-4c6d-9223-48757327380c,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11055,Swoszowice,Safe,0f1148d6-8e55-4cf0-9c66-7bdd0c4a6bac,PATROLLING,CALCULATING_PATH,0,Krakow
11132,Podgórze,Safe,cd57428c-38fd-4738-b584-8e6686ac8978,PATROLLING,CALCULATING_PATH,0,Krakow
11237,Prądnik Biały,Safe,80697794-57db-4045-854f-c4698a2b91f6,PATROLLING,CALCULATING_PATH,0,Krakow
11266,Dębniki,NotSafe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0,Krakow
11421,Zwierzyniec,RatherSafe,290237c9-4e02-48e3-8e83-d8a4df01d761,PATROLLING,CALCULATING_PATH,0,Krakow
11422,Bieżanów-Prokocim,Safe,67157c1c-5b03-4326-b05e-bf589fc60b23,PATROLLING,CALCULATING_PATH,0,Krakow
11527,Bieńczyce,RatherSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11554,Podgórze Duchackie,NotSafe,c896af8b-1186-48f4-a835-de004326d556,PATROLLING,CALCULATING_PATH,0,Krakow
11557,Podgórze Duchackie,NotSafe,fb69b374-1875-4215-b1bf-aa83809a09bf,PATROLLING,CALCULATING_PATH,0,Krakow
11560,Podgórze Duchackie,NotSafe,32efb40a-458d-4f88-8f2e-726929efca90,PATROLLING,CALCULATING_PATH,0,Krakow
11639,Krowodrza,RatherSafe,9ab97c9d-f6cd-4ae1-8df7-a849f5f1ae85,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11667,Prądnik Biały,Safe,80697794-57db-4045-854f-c4698a2b91f6,PATROLLING,CALCULATING_PATH,0,Krakow
11693,Krowodrza,RatherSafe,59f07192-d91d-4ffa-8a3f-9c554bb5ec99,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11695,Zwierzyniec,RatherSafe,290237c9-4e02-48e3-8e83-d8a4df01d761,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11722,Swoszowice,Safe,08c063ea-9a24-4b1b-9f8c-681b24c323b1,PATROLLING,CALCULATING_PATH,0,Krakow
11750,Podgórze,Safe,0f1148d6-8e55-4cf0-9c66-7bdd0c4a6bac,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11776,Czyżyny,RatherSafe,cd57428c-38fd-4738-b584-8e6686ac8978,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11807,Podgórze Duchackie,NotSafe,c896af8b-1186-48f4-a835-de004326d556,PATROLLING,CALCULATING_PATH,0,Krakow
11809,Podgórze Duchackie,NotSafe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,PATROLLING,CALCULATING_PATH,0,Krakow
11836,Podgórze,Safe,67157c1c-5b03-4326-b05e-bf589fc60b23,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11837,Stare Miasto,NotSafe,fb69b374-1875-4215-b1bf-aa83809a09bf,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
11841,Podgórze,Safe,4eaaf778-b95d-4346-ab31-5b37c7a15138,PATROLLING,CALCULATING_PATH,0,Krakow
11919,Prądnik Biały,Safe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,PATROLLING,CALCULATING_PATH,0,Krakow
12000,Czyżyny,RatherSafe,6b3ac9f9-4927-4210-bab0-565f840fe5a1,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
12025,Grzegórzki,RatherSafe,a179e779-1b8e-4a97-a09f-88705b3efa83,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
12029,Prądnik Czerwony,RatherSafe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0,Krakow
12135,Prądnik Biały,Safe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,PATROLLING,CALCULATING_PATH,0,Krakow
12161,Grzegórzki,RatherSafe,4eaaf778-b95d-4346-ab31-5b37c7a15138,PATROLLING,TRANSFER_TO_FIRING,0,Krakow
12241,Czyżyny,RatherSafe,c9739aa1-c047-45bb-ab37-d709dce9162f,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
12293,Podgórze,Safe,c896af8b-1186-48f4-a835-de004326d556,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
12295,Prądnik Biały,Safe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0,Krakow
12348,Krowodrza,RatherSafe,5b066d67-bc10-4ef6-b685-ed5c2a10e7cf,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
12402,Czyżyny,RatherSafe,d11bb202-b805-45fd-9c74-ba56305be21d,PATROLLING,CALCULATING_PATH,0,Krakow
12404,Bieżanów-Prokocim,Safe,32efb40a-458d-4f88-8f2e-726929efca90,PATROLLING,CALCULATING_PATH,0,Krakow
12406,Czyżyny,RatherSafe,48654344-0075-4e04-8bba-06186c0814c3,PATROLLING,CALCULATING_PATH,0,Krakow
12408,Czyżyny,RatherSafe,bbf8c785-fe66-41fa-9344-e0a836b84b0c,PATROLLING,CALCULATING_PATH,0,Krakow
12462,Wzgórza Krzesławickie,Safe,02298415-119d-42a7-bffb-c9f8b1fb9e90,PATROLLING,CALCULATING_PATH,0,Krakow
12490,Prądnik Czerwony,RatherSafe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0,Krakow
12641,Stare Miasto,NotSafe,08c063ea-9a24-4b1b-9f8c-681b24c323b1,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
12696,Czyżyny,RatherSafe,48654344-0075-4e04-8bba-06186c0814c3,PATROLLING,CALCULATING_PATH,0,Krakow
12746,Łagiewniki-Borek Fałęcki,RatherSafe,579221d3-996e-40d5-a7e9-1efd0b66d5e0,PATROLLING,TRANSFER_TO_INTERVENTION,0,Krakow
12824,Dębniki,NotSafe,80697794-57db-4045-854f-c4698a2b91f6,PATROLLING,CALCULATING_PATH,0,Krakow
12933,Nowa Huta,NotSafe,bbf8c785-fe66-41fa-9344-e0a836b84b0c,PATROLLING,CALCULATING_PATH,0,Krakow
13016,Czyżyny,RatherSafe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0,Krakow
13096,Nowa Huta,NotSafe,02298415-119d-42a7-bffb-c9f8b1fb9e90,PATROLLING,CALCULATING_PATH,0,Krakow
