"simulationTime[s]","districtName","districtSafetyLevel","amountOfPatrols","amountOfPatrollingPatrols","amountOfCalculatingPathPatrols","amountOfTransferToInterventionPatrols","amountOfTransferToFiringPatrols","amountOfInterventionPatrols","amountOfFiringPatrols","amountOfReturningToHqPatrols","amountOfIncidents","isNight"
72000,Grzegórzki,RatherSafe,1,0,0,0,0,1,0,0,1,1
72000,Krowodrza,RatherSafe,4,2,1,0,0,1,0,0,1,1
72000,Bronowice,NotSafe,3,0,0,0,0,3,0,0,4,1
72000,Pr¹dnik Bia³y,Safe,1,1,0,0,0,0,0,0,0,1
72000,Pr¹dnik Czerwony,RatherSafe,1,1,0,0,0,0,0,0,0,1
72000,Mistrzejowice,RatherSafe,2,0,0,0,0,2,0,0,2,1
72000,Bieñczyce,RatherSafe,2,2,0,0,0,0,0,0,0,1
75600,£agiewniki-Borek Fa³êcki,RatherSafe,1,0,0,0,0,0,1,0,1,1
75600,Dêbniki,NotSafe,6,1,0,0,0,2,3,0,4,1
75600,Swoszowice,Safe,0,0,0,0,0,0,0,0,0,1
75600,Podgórze,Safe,2,0,0,2,0,0,0,0,0,1
75600,Stare Miasto,NotSafe,1,0,0,0,0,1,0,0,2,1
75600,Zwierzyniec,RatherSafe,5,0,0,0,0,0,5,0,3,1
75600,Podgórze Duchackie,NotSafe,5,0,0,0,0,2,3,0,3,1
75600,Bie¿anów-Prokocim,Safe,1,0,0,0,0,1,0,0,1,1
75600,Nowa Huta,NotSafe,15,4,0,1,0,2,6,2,5,1
75600,Wzgórza Krzes³awickie,Safe,1,1,0,0,0,0,0,0,0,1
75600,Czy¿yny,RatherSafe,5,0,0,1,0,1,3,0,2,1
75600,Grzegórzki,RatherSafe,1,0,0,1,0,0,0,0,0,1
75600,Krowodrza,RatherSafe,0,0,0,0,0,0,0,0,0,1
75600,Bronowice,NotSafe,7,0,0,0,1,1,5,0,4,1
75600,Pr¹dnik Bia³y,Safe,0,0,0,0,0,0,0,0,1,1
75600,Pr¹dnik Czerwony,RatherSafe,1,0,0,1,0,0,0,0,0,1
75600,Mistrzejowice,RatherSafe,6,0,0,0,0,1,5,0,2,1
75600,Bieñczyce,RatherSafe,1,0,0,0,0,1,0,0,1,1
79200,£agiewniki-Borek Fa³êcki,RatherSafe,0,0,0,0,0,0,0,0,0,1
79200,Dêbniki,NotSafe,5,0,0,0,0,0,5,0,1,1
79200,Swoszowice,Safe,1,1,0,0,0,0,0,0,0,1
79200,Podgórze,Safe,0,0,0,0,0,0,0,0,0,1
79200,Stare Miasto,NotSafe,5,0,0,0,0,1,4,0,2,1
79200,Zwierzyniec,RatherSafe,0,0,0,0,0,0,0,0,0,1
79200,Podgórze Duchackie,NotSafe,10,1,0,0,0,2,7,0,4,1
79200,Bie¿anów-Prokocim,Safe,2,2,0,0,0,0,0,0,0,1
79200,Nowa Huta,NotSafe,4,0,0,1,0,0,3,0,3,1
79200,Wzgórza Krzes³awickie,Safe,2,0,0,1,0,1,0,0,2,1
79200,Czy¿yny,RatherSafe,2,1,1,0,0,0,0,0,0,1
79200,Grzegórzki,RatherSafe,1,1,0,0,0,0,0,0,0,1
79200,Krowodrza,RatherSafe,0,0,0,0,0,0,0,0,0,1
79200,Bronowice,NotSafe,14,2,0,0,0,0,12,0,3,1
79200,Pr¹dnik Bia³y,Safe,1,1,0,0,0,0,0,0,0,1
79200,Pr¹dnik Czerwony,RatherSafe,2,0,0,0,0,0,2,0,1,1
79200,Mistrzejowice,RatherSafe,4,0,0,0,0,1,3,0,2,1
79200,Bieñczyce,RatherSafe,2,0,0,0,0,2,0,0,2,1
82800,£agiewniki-Borek Fa³êcki,RatherSafe,0,0,0,0,0,0,0,0,0,1
82800,Dêbniki,NotSafe,12,5,0,0,0,1,6,0,2,1
82800,Swoszowice,Safe,3,3,0,0,0,0,0,0,0,1
82800,Podgórze,Safe,4,4,0,0,0,0,0,0,0,1
82800,Stare Miasto,NotSafe,0,0,0,0,0,0,0,0,0,1
82800,Zwierzyniec,RatherSafe,2,2,0,0,0,0,0,0,1,1
82800,Podgórze Duchackie,NotSafe,3,2,0,0,0,1,0,0,1,1
82800,Bie¿anów-Prokocim,Safe,2,2,0,0,0,0,0,0,0,1
82800,Nowa Huta,NotSafe,6,1,0,1,0,0,4,0,3,1
82800,Wzgórza Krzes³awickie,Safe,1,1,0,0,0,0,0,0,0,1
82800,Czy¿yny,RatherSafe,4,4,0,0,0,0,0,0,0,1
82800,Grzegórzki,RatherSafe,2,1,0,0,0,1,0,0,1,1
82800,Krowodrza,RatherSafe,3,2,0,1,0,0,0,0,0,1
82800,Bronowice,NotSafe,1,0,0,0,0,1,0,0,3,1
82800,Pr¹dnik Bia³y,Safe,7,1,0,0,4,0,2,0,1,1
82800,Pr¹dnik Czerwony,RatherSafe,2,2,0,0,0,0,0,0,0,1
82800,Mistrzejowice,RatherSafe,2,1,0,0,0,1,0,0,1,1
82800,Bieñczyce,RatherSafe,0,0,0,0,0,0,0,0,0,1
