"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
16762,Swoszowice,Safe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,PATROLLING,CALCULATING_PATH,0
16787,Krowodrza,RatherSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,INTERVENTION,PATROLLING,0
16789,Bronowice,NotSafe,48654344-0075-4e04-8bba-06186c0814c3,INTERVENTION,PATROLLING,0
16792,Swoszowice,Safe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,CALCULATING_PATH,PATROLLING,0
16818,Zwierzyniec,RatherSafe,3556c641-42e4-40a3-91c1-9e6fda8c202e,CALCULATING_PATH,PATROLLING,0
16818,Podgórze Duchackie,NotSafe,1174994b-b2ef-4b1c-83e9-852a355c568e,TRANSFER_TO_FIRING,FIRING,0
16845,Swoszowice,Safe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,PATROLLING,TRANSFER_TO_INTERVENTION,0
16845,Swoszowice,Safe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16846,Krowodrza,RatherSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,CALCULATING_PATH,PATROLLING,0
16846,Podgórze Duchackie,NotSafe,abb45e82-4c9f-4f0c-9314-6c16b1bc4372,TRANSFER_TO_FIRING,FIRING,0
16848,Nowa Huta,NotSafe,c9739aa1-c047-45bb-ab37-d709dce9162f,PATROLLING,CALCULATING_PATH,0
16848,Bronowice,NotSafe,48654344-0075-4e04-8bba-06186c0814c3,CALCULATING_PATH,PATROLLING,0
16876,Pr¹dnik Bia³y,Safe,a8d717f8-eceb-410b-bb04-0c7ad48b536d,PATROLLING,CALCULATING_PATH,0
16876,Nowa Huta,NotSafe,c9739aa1-c047-45bb-ab37-d709dce9162f,CALCULATING_PATH,PATROLLING,0
16877,Swoszowice,Safe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16903,Krowodrza,RatherSafe,ba479292-648c-4561-b4f5-83177583664d,PATROLLING,CALCULATING_PATH,0
16930,Nowa Huta,NotSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,PATROLLING,TRANSFER_TO_INTERVENTION,0
16930,Nowa Huta,NotSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16930,£agiewniki-Borek Fa³êcki,RatherSafe,6b3ac9f9-4927-4210-bab0-565f840fe5a1,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16931,Pr¹dnik Bia³y,Safe,a8d717f8-eceb-410b-bb04-0c7ad48b536d,CALCULATING_PATH,PATROLLING,0
16931,Krowodrza,RatherSafe,ba479292-648c-4561-b4f5-83177583664d,CALCULATING_PATH,PATROLLING,0
16933,Grzegórzki,RatherSafe,32efb40a-458d-4f88-8f2e-726929efca90,PATROLLING,CALCULATING_PATH,0
16959,Nowa Huta,NotSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16986,Nowa Huta,NotSafe,95087aa5-54c7-417f-9b04-df185da104f2,PATROLLING,CALCULATING_PATH,0
16986,Grzegórzki,RatherSafe,32efb40a-458d-4f88-8f2e-726929efca90,CALCULATING_PATH,PATROLLING,0
17011,Nowa Huta,NotSafe,95087aa5-54c7-417f-9b04-df185da104f2,CALCULATING_PATH,PATROLLING,0
17011,Swoszowice,Safe,30c1c3c2-b7d7-47bf-a3cc-5eb69fff6791,TRANSFER_TO_INTERVENTION,INTERVENTION,0
17037,Wzgórza Krzes³awickie,Safe,2af3248f-e4de-40db-be99-ddd38df145af,INTERVENTION,PATROLLING,0
17064,Grzegórzki,RatherSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,PATROLLING,TRANSFER_TO_INTERVENTION,0
17064,Grzegórzki,RatherSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
17065,Bieñczyce,RatherSafe,c896af8b-1186-48f4-a835-de004326d556,PATROLLING,TRANSFER_TO_INTERVENTION,0
17066,Bieñczyce,RatherSafe,c896af8b-1186-48f4-a835-de004326d556,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
17091,Bieñczyce,RatherSafe,c896af8b-1186-48f4-a835-de004326d556,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
17091,Grzegórzki,RatherSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
17091,Wzgórza Krzes³awickie,Safe,2af3248f-e4de-40db-be99-ddd38df145af,CALCULATING_PATH,PATROLLING,0
17142,Stare Miasto,NotSafe,a179e779-1b8e-4a97-a09f-88705b3efa83,INTERVENTION,PATROLLING,0
17170,Zwierzyniec,RatherSafe,3556c641-42e4-40a3-91c1-9e6fda8c202e,PATROLLING,TRANSFER_TO_INTERVENTION,0
17171,Zwierzyniec,RatherSafe,3556c641-42e4-40a3-91c1-9e6fda8c202e,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
17171,Grzegórzki,RatherSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,TRANSFER_TO_INTERVENTION,INTERVENTION,0
17174,Nowa Huta,NotSafe,fb69b374-1875-4215-b1bf-aa83809a09bf,PATROLLING,CALCULATING_PATH,0
17198,Stare Miasto,NotSafe,a179e779-1b8e-4a97-a09f-88705b3efa83,CALCULATING_PATH,PATROLLING,0
17200,Bie¿anów-Prokocim,Safe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,PATROLLING,CALCULATING_PATH,0
17201,Nowa Huta,NotSafe,fb69b374-1875-4215-b1bf-aa83809a09bf,CALCULATING_PATH,PATROLLING,0
17201,Zwierzyniec,RatherSafe,3556c641-42e4-40a3-91c1-9e6fda8c202e,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
17201,Nowa Huta,NotSafe,896e6712-1cf8-42c3-9420-c7c9898f0064,TRANSFER_TO_INTERVENTION,INTERVENTION,0
17203,Dêbniki,NotSafe,d48896fe-9666-40aa-8abf-380f299f72a9,PATROLLING,CALCULATING_PATH,0
17229,Bie¿anów-Prokocim,Safe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,CALCULATING_PATH,PATROLLING,0
17255,Mistrzejowice,RatherSafe,c896af8b-1186-48f4-a835-de004326d556,TRANSFER_TO_INTERVENTION,INTERVENTION,0
17255,Zwierzyniec,RatherSafe,3556c641-42e4-40a3-91c1-9e6fda8c202e,TRANSFER_TO_INTERVENTION,INTERVENTION,0
17258,Mistrzejowice,RatherSafe,02298415-119d-42a7-bffb-c9f8b1fb9e90,PATROLLING,CALCULATING_PATH,0
17259,Dêbniki,NotSafe,d48896fe-9666-40aa-8abf-380f299f72a9,CALCULATING_PATH,PATROLLING,0
17284,Wzgórza Krzes³awickie,Safe,b6a393a3-8c7f-458a-baed-43650d9c20e8,INTERVENTION,PATROLLING,0
17287,£agiewniki-Borek Fa³êcki,RatherSafe,6b3ac9f9-4927-4210-bab0-565f840fe5a1,INTERVENTION,FIRING,0
17290,Zwierzyniec,RatherSafe,d11bb202-b805-45fd-9c74-ba56305be21d,PATROLLING,CALCULATING_PATH,0
17316,Wzgórza Krzes³awickie,Safe,b6a393a3-8c7f-458a-baed-43650d9c20e8,CALCULATING_PATH,PATROLLING,0
17317,Mistrzejowice,RatherSafe,02298415-119d-42a7-bffb-c9f8b1fb9e90,CALCULATING_PATH,PATROLLING,0
17342,Mistrzejowice,RatherSafe,37cdec9e-5da6-42ec-8ca9-f71fadea613c,PATROLLING,CALCULATING_PATH,0
17343,Zwierzyniec,RatherSafe,d11bb202-b805-45fd-9c74-ba56305be21d,CALCULATING_PATH,PATROLLING,0
17344,Bronowice,NotSafe,85d256c5-8564-437b-ac3f-c41fd90abc36,INTERVENTION,PATROLLING,0
17372,Mistrzejowice,RatherSafe,37cdec9e-5da6-42ec-8ca9-f71fadea613c,CALCULATING_PATH,PATROLLING,0
17372,Bronowice,NotSafe,85d256c5-8564-437b-ac3f-c41fd90abc36,CALCULATING_PATH,PATROLLING,0
17426,Nowa Huta,NotSafe,fb69b374-1875-4215-b1bf-aa83809a09bf,PATROLLING,CALCULATING_PATH,0
17428,Wzgórza Krzes³awickie,Safe,2190f202-5d92-448e-b6aa-cefa6e8173d3,PATROLLING,CALCULATING_PATH,0
17454,Nowa Huta,NotSafe,fb69b374-1875-4215-b1bf-aa83809a09bf,CALCULATING_PATH,PATROLLING,0
17479,Wzgórza Krzes³awickie,Safe,2190f202-5d92-448e-b6aa-cefa6e8173d3,CALCULATING_PATH,PATROLLING,0
17557,Mistrzejowice,RatherSafe,95087aa5-54c7-417f-9b04-df185da104f2,PATROLLING,CALCULATING_PATH,0
17583,Krowodrza,RatherSafe,4503c5e1-3fc3-449d-96d4-50d16cbd17e4,INTERVENTION,PATROLLING,0
17584,Mistrzejowice,RatherSafe,95087aa5-54c7-417f-9b04-df185da104f2,CALCULATING_PATH,PATROLLING,0
17610,Stare Miasto,NotSafe,a8d717f8-eceb-410b-bb04-0c7ad48b536d,PATROLLING,TRANSFER_TO_INTERVENTION,0
17610,Stare Miasto,NotSafe,a8d717f8-eceb-410b-bb04-0c7ad48b536d,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
17611,Krowodrza,RatherSafe,4503c5e1-3fc3-449d-96d4-50d16cbd17e4,CALCULATING_PATH,PATROLLING,0
17635,Stare Miasto,NotSafe,a8d717f8-eceb-410b-bb04-0c7ad48b536d,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
17637,Pr¹dnik Bia³y,Safe,ba479292-648c-4561-b4f5-83177583664d,PATROLLING,CALCULATING_PATH,0
17689,Podgórze Duchackie,NotSafe,80697794-57db-4045-854f-c4698a2b91f6,PATROLLING,CALCULATING_PATH,0
17690,Pr¹dnik Bia³y,Safe,ba479292-648c-4561-b4f5-83177583664d,CALCULATING_PATH,PATROLLING,0
17717,Dêbniki,NotSafe,67157c1c-5b03-4326-b05e-bf589fc60b23,PATROLLING,CALCULATING_PATH,0
17719,Nowa Huta,NotSafe,9c9338c5-0c47-43dc-b113-526a9423fc47,PATROLLING,CALCULATING_PATH,0
17745,Podgórze Duchackie,NotSafe,80697794-57db-4045-854f-c4698a2b91f6,CALCULATING_PATH,PATROLLING,0
17745,Nowa Huta,NotSafe,9c9338c5-0c47-43dc-b113-526a9423fc47,CALCULATING_PATH,PATROLLING,0
17771,Dêbniki,NotSafe,67157c1c-5b03-4326-b05e-bf589fc60b23,CALCULATING_PATH,PATROLLING,0
17796,Grzegórzki,RatherSafe,a8d717f8-eceb-410b-bb04-0c7ad48b536d,TRANSFER_TO_INTERVENTION,INTERVENTION,0
17822,Podgórze,Safe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,PATROLLING,TRANSFER_TO_FIRING,0
17822,Podgórze,Safe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,TRANSFER_TO_FIRING,CALCULATING_PATH,0
17823,Grzegórzki,RatherSafe,37cdec9e-5da6-42ec-8ca9-f71fadea613c,PATROLLING,TRANSFER_TO_FIRING,0
17823,Grzegórzki,RatherSafe,37cdec9e-5da6-42ec-8ca9-f71fadea613c,TRANSFER_TO_FIRING,CALCULATING_PATH,0
17824,Grzegórzki,RatherSafe,0fada8de-9ce7-48b6-a31d-d9a7b4ba1198,INTERVENTION,FIRING,0
17849,Podgórze,Safe,d60f2e1d-c8c5-4602-b05f-c4b509c769e5,CALCULATING_PATH,TRANSFER_TO_FIRING,0
