"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
17066,2f927da9-89c4-4c3e-abe5-5b3bb1e65912,Mistrzejowice,RatherSafe,"1466,549318671616"
17171,ace1131d-8504-4857-b313-537112584721,Zwierzyniec,RatherSafe,"486,2501393223234"
17610,6bc7b490-4122-429f-869c-3371ee5c5533,Grzegórzki,RatherSafe,"2090,1436348588823"
17822,1771d0f6-fed5-4f85-a5c3-c9760edeaa5d,Grzegórzki,RatherSafe,"1891,871773294293"
17823,1771d0f6-fed5-4f85-a5c3-c9760edeaa5d,Grzegórzki,RatherSafe,"1620,110010046104"
18019,a4a34102-2f73-4ae4-b80e-cbb75a35f8e0,Bieñczyce,RatherSafe,"2090,035738292306"
18049,b672a03d-9036-4ae4-a28e-63eb0c42f12c,Bieñczyce,RatherSafe,"1449,6709647885677"
18170,5903e01c-7855-4a4a-9111-ae123be8dd64,Podgórze Duchackie,NotSafe,"3203,9583979720046"
18171,38573d7c-7b0c-476d-afa5-a535bdc08d8f,£agiewniki-Borek Fa³êcki,RatherSafe,"1586,2972693742493"
18428,51490edc-780b-40d2-aa15-b5570ae20630,Bieñczyce,RatherSafe,"1013,9122463924443"
18465,af67bf7f-a604-435c-9c07-7b5e07ff1c0a,Podgórze Duchackie,NotSafe,"2384,668672857106"
18772,4f2ab2ce-458d-4322-a90c-c5600a8c2047,Swoszowice,Safe,"406,01910910224325"
19269,e6131006-2723-406f-9774-33ed01ab11e8,Podgórze Duchackie,NotSafe,"1164,1526585945903"
19295,129258e8-1593-4e38-b8b1-9059a7ac99d4,Krowodrza,RatherSafe,"2018,5356807618664"
19380,bc7ceba5-fdbc-4dc4-91d1-6cd202964c87,Bronowice,NotSafe,"1906,0921556522492"
19409,07d24ad1-de08-4443-835e-f163f1ec343e,Bie¿anów-Prokocim,Safe,"2623,795367746474"
19441,e5c43c40-7651-4783-be21-aa2e07546499,Pr¹dnik Bia³y,Safe,"897,5219439201345"
19663,f052259f-ac73-4ed8-bf00-109c7cc936db,Nowa Huta,NotSafe,"3629,764225084939"
19664,84db310c-fc8c-49a2-a8df-bf9e56ba5cf6,Wzgórza Krzes³awickie,Safe,"2345,82019111814"
19970,9fec67a1-3370-42b5-8e06-e20d947be5db,Czy¿yny,RatherSafe,"706,1132963953088"
20263,ccd11071-f361-4a8d-8af5-72b8c4daa8ce,Czy¿yny,RatherSafe,"1598,2444183856408"
20263,ccd11071-f361-4a8d-8af5-72b8c4daa8ce,Czy¿yny,RatherSafe,"2123,3399752109294"
20265,ccd11071-f361-4a8d-8af5-72b8c4daa8ce,Czy¿yny,RatherSafe,"2189,891545454541"
20483,784f531d-d721-4b73-a7d3-56295360e270,Nowa Huta,NotSafe,"3945,141962356677"
20660,dc2d61b5-d546-4c36-86d0-f0a5d981b2bf,Pr¹dnik Czerwony,RatherSafe,"1444,7640059474759"
20770,8956487e-4473-4ff8-9f36-d964e7031993,Podgórze,Safe,"1858,814014778284"
21073,1585ae2c-ba04-4332-b5aa-4deee48bd00a,Podgórze,Safe,"1161,6926829197828"
21104,1a763cfb-470a-4325-9af0-d7ee6e393071,Zwierzyniec,RatherSafe,"947,9874805806585"
21166,cd773f37-460e-48d8-8730-a0523d81fee5,Swoszowice,Safe,"561,6902174336401"
