"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
51586,f7050968-3ab2-4aaf-a7d8-9b41634fe5b2,Charlottenburg-Wilmersdorf,RatherSafe,"3289,28383190135"
51695,2f70109e-1c54-4639-b2e4-8acc98b7dce2,Pankow,Safe,"3997,798905717335"
51888,7069bb91-27b1-48eb-97aa-f8f9bcb4767c,Marzahn-Hellersdorf,NotSafe,"3638,9077123297307"
52007,01072eb7-0ac1-4d2f-865d-05a78582b0bd,Reinickendorf,RatherSafe,"1627,1716418579101"
52008,e1343dc9-7d79-4791-83f3-11dab3edfec0,Reinickendorf,RatherSafe,"4862,191426986395"
52055,75b0d2ba-ce42-4f3d-b0a9-793e85a4c769,Steglitz-Zehlendorf,NotSafe,"6932,748503041041"
52168,9091f540-ad63-4310-b610-fdab1c3f94f2,Friedrichshain-Kreuzberg,RatherSafe,"1135,773813867621"
53215,6e1dd206-643f-42e0-8cf9-32e9be6efd37,Reinickendorf,RatherSafe,"3968,3954207471756"
53251,905a1fa2-83f0-49fa-bcfb-b9d73229dfcd,Treptow-Köpenick,Safe,"2676,1675449276613"
53461,8f8ba52d-5c31-4eb8-b832-f243629f85c0,Tempelhof-Schöneberg,NotSafe,"1265,024307128189"
53618,b7abd255-3072-436d-843c-8fe47ba09f69,Marzahn-Hellersdorf,NotSafe,"5546,724537368416"
53680,c83c1eb5-42b0-43b8-86dc-2f159ef3a157,Treptow-Köpenick,Safe,"3287,610727453388"
53775,2108d53c-3ef9-46a7-ad6e-793a4956dfe2,Charlottenburg-Wilmersdorf,RatherSafe,"956,5585710972723"
54224,ce22889a-8383-4764-b5f7-e443b50869ec,Pankow,Safe,"634,4400645497387"
54251,93905433-2002-4868-b076-7dab5ff0c623,Mitte,Safe,"563,1120473893739"
54311,685b8eec-92e5-4d78-8ac0-09ba190e8a34,Lichtenberg,RatherSafe,"2227,353983260292"
54599,25037cca-8a31-46e0-9cf4-591ee1f2c236,Lichtenberg,RatherSafe,"1049,164559612392"
54702,855e05a9-6504-47f9-a72b-45bce7a50ed4,Marzahn-Hellersdorf,NotSafe,"3153,291449340378"
54931,d83af8db-a70e-43a0-9418-7c6b1f2f0208,Spandau,NotSafe,"736,0844297388719"
